Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Merchant_Category,Payment_Method,Device_Type,Location,Is_International,Previous_Transactions,Average_Spend,Account_Age_Days,Suspicious_Keyword,Fraudulent,spend_to_avg_ratio,is_high_value_transaction,transaction_hour,transaction_day_of_week,is_night_transaction,is_weekend,account_age_years,suspicious_keyword_flag,is_international_flag
T100161,CUST3907,2023-04-29 09:04:00,80.04,Fashion,Debit Card,Mobile,Kolkata,0,104,296.09,1448,No,0,0.2703,0,9,5,0,1,3.96,0,0
T100162,CUST3077,2024-02-01 19:28:00,80.31,Electronics,PayPal,Desktop,Mumbai,0,61,67.1,1816,Yes,1,1.1969,0,19,3,0,0,4.97,1,0
T100163,CUST8868,2023-12-15 04:06:00,61.39,Fashion,Credit Card,Mobile,Kolkata,0,195,311.24,333,No,0,0.1972,0,4,4,1,0,0.91,0,0
T100164,CUST1337,2023-10-06 21:56:00,7.57,Utilities,Credit Card,Desktop,Pune,0,76,204.92,1611,No,0,0.0369,0,21,4,0,0,4.41,0,0
T100165,CUST2865,2023-07-04 10:17:00,144.29,Fashion,Debit Card,Mobile,Hyderabad,1,15,342.31,1464,No,0,0.4215,0,10,1,0,0,4.01,0,1
T100166,CUST8881,2024-02-02 12:47:00,30.94,Utilities,Debit Card,Mobile,Mumbai,1,181,164.27,432,No,0,0.1883,0,12,4,0,0,1.18,0,1
T100167,CUST8655,2023-08-15 16:37:00,16.51,Food,NetBanking,Desktop,Mumbai,0,132,288.56,1907,No,0,0.0572,0,16,1,0,0,5.22,0,0
T100168,CUST5969,2023-10-04 03:02:00,3.33,Travel,UPI,POS,Chennai,0,151,310.27,889,No,1,0.0107,0,3,2,1,0,2.43,0,0
T100169,CUST6891,2023-02-15 13:18:00,71.5,Food,PayPal,POS,Pune,0,155,348.35,1880,No,0,0.2053,0,13,2,0,0,5.15,0,0
T100170,CUST7166,2023-09-21 21:20:00,90.55,Health,NetBanking,Desktop,Chennai,0,103,380.9,409,No,0,0.2377,0,21,3,0,0,1.12,0,0
T100171,CUST5317,2023-01-20 12:10:00,1.34,Electronics,Credit Card,Desktop,Delhi,0,165,76.81,481,No,0,0.0174,0,12,4,0,0,1.32,0,0
T100172,CUST5506,2023-10-02 11:15:00,57.41,Fashion,Debit Card,POS,Kolkata,0,171,482.97,1282,No,0,0.1189,0,11,0,0,0,3.51,0,0
T100173,CUST8045,2023-04-30 00:35:00,20.55,Food,UPI,POS,Chennai,0,165,423.39,723,No,1,0.0485,0,0,6,1,1,1.98,0,0
T100174,CUST5672,2023-10-12 21:01:00,82.89,Utilities,NetBanking,POS,Hyderabad,0,157,285.54,1558,No,0,0.2903,0,21,3,0,0,4.27,0,0
T100175,CUST3844,2023-05-07 16:01:00,15.33,Food,UPI,Desktop,Hyderabad,0,157,446.28,1648,No,0,0.0344,0,16,6,0,1,4.51,0,0
T100176,CUST9755,2023-09-02 21:45:00,93.94,Food,Debit Card,Mobile,Pune,0,177,197.39,174,No,0,0.4759,0,21,5,0,1,0.48,0,0
T100177,CUST2824,2023-07-17 10:48:00,39.12,Electronics,NetBanking,Desktop,Mumbai,0,75,26.8,79,No,0,1.4597,0,10,0,0,0,0.22,0,0
T100178,CUST1659,2023-01-09 10:11:00,220.83,Travel,NetBanking,POS,Hyderabad,0,179,366.25,1477,No,0,0.6029,0,10,0,0,0,4.04,0,0
T100179,CUST8648,2023-11-12 10:58:00,11.84,Entertainment,UPI,Mobile,Kolkata,0,178,472.24,1153,No,0,0.0251,0,10,6,0,1,3.16,0,0
T100180,CUST6557,2023-09-01 03:57:00,33.37,Food,Debit Card,Desktop,Chennai,0,28,89.31,372,No,0,0.3736,0,3,4,1,0,1.02,0,0
T100181,CUST2416,2023-06-03 13:46:00,9.64,Electronics,Credit Card,POS,Kolkata,0,74,325.5,911,No,0,0.0296,0,13,5,0,1,2.49,0,0
T100182,CUST9621,2023-06-28 14:31:00,206.9,Fashion,NetBanking,Desktop,Chennai,0,133,408.58,1785,No,0,0.5064,0,14,2,0,0,4.89,0,0
T100183,CUST8837,2023-11-04 02:51:00,167.87,Utilities,Credit Card,Mobile,Pune,0,125,453.48,1704,No,0,0.3702,0,2,5,1,1,4.67,0,0
T100184,CUST7664,2023-05-09 10:51:00,23.87,Health,Debit Card,POS,Kolkata,0,56,145.5,919,No,0,0.1641,0,10,1,0,0,2.52,0,0
T100185,CUST2000,2023-12-23 09:17:00,86.3,Entertainment,NetBanking,Desktop,Chennai,0,64,73.08,1579,No,0,1.1809,0,9,5,0,1,4.32,0,0
T100186,CUST4345,2023-11-28 01:11:00,135.96,Grocery,NetBanking,Mobile,Kolkata,1,127,131.45,1066,No,1,1.0343,0,1,1,1,0,2.92,0,1
T100187,CUST2661,2023-01-24 20:24:00,64.81,Entertainment,Credit Card,Mobile,Bengaluru,0,121,293.08,1909,Yes,0,0.2211,0,20,1,0,0,5.23,1,0
T100188,CUST3265,2024-01-16 06:25:00,60.34,Utilities,PayPal,Desktop,Pune,0,89,460.18,791,No,0,0.1311,0,6,1,0,0,2.17,0,0
T100189,CUST5718,2023-06-14 01:44:00,22.15,Entertainment,Credit Card,Mobile,Pune,0,17,295.44,877,No,0,0.075,0,1,2,1,0,2.4,0,0
T100190,CUST6128,2023-08-23 22:40:00,7.82,Utilities,Credit Card,POS,Hyderabad,0,97,460.61,953,Yes,0,0.017,0,22,2,0,0,2.61,1,0
T100191,CUST6586,2023-10-19 08:09:00,182.01,Electronics,PayPal,Mobile,Pune,0,55,387.32,1225,No,0,0.4699,0,8,3,0,0,3.35,0,0
T100192,CUST5130,2023-11-08 11:38:00,184.54,Grocery,Debit Card,Desktop,Delhi,0,137,303.21,1542,No,0,0.6086,0,11,2,0,0,4.22,0,0
T100193,CUST8087,2023-07-25 23:48:00,80.21,Food,Debit Card,POS,Hyderabad,0,196,20.68,1884,No,0,3.8786,0,23,1,0,0,5.16,0,0
T100194,CUST2015,2024-02-11 01:55:00,33.12,Food,NetBanking,Mobile,Hyderabad,0,110,173.21,1412,No,0,0.1912,0,1,6,1,1,3.87,0,0
T100195,CUST4220,2023-02-19 01:58:00,34.37,Entertainment,UPI,Mobile,Kolkata,0,16,38.16,1159,No,0,0.9007,0,1,6,1,1,3.17,0,0
T100196,CUST4645,2023-12-01 22:40:00,103.56,Electronics,UPI,POS,Bengaluru,0,144,167.9,218,No,0,0.6168,0,22,4,0,0,0.6,0,0
T100197,CUST4509,2023-11-24 09:14:00,181.93,Grocery,NetBanking,POS,Hyderabad,0,13,40.54,1582,No,0,4.4877,0,9,4,0,0,4.33,0,0
T100198,CUST8746,2023-02-12 02:33:00,174.49,Food,UPI,Mobile,Mumbai,0,78,92.23,1103,Yes,1,1.8919,0,2,6,1,1,3.02,1,0
T100199,CUST7751,2023-01-13 18:21:00,121.08,Fashion,Credit Card,POS,Chennai,1,85,211.24,1302,Yes,1,0.5732,0,18,4,0,0,3.56,1,1
T100200,CUST3184,2023-08-10 02:10:00,82.18,Travel,Credit Card,Desktop,Chennai,0,73,262.29,439,No,0,0.3133,0,2,3,1,0,1.2,0,0
T100201,CUST9448,2023-03-25 17:01:00,7.03,Travel,PayPal,Mobile,Pune,0,191,116.4,1444,No,0,0.0604,0,17,5,0,1,3.95,0,0
T100202,CUST4394,2023-05-05 06:21:00,14.1,Food,PayPal,Desktop,Kolkata,0,119,368.96,1432,No,0,0.0382,0,6,4,0,0,3.92,0,0
T100203,CUST4397,2023-07-03 05:52:00,183.06,Grocery,NetBanking,Mobile,Bengaluru,0,169,299.28,256,No,0,0.6117,0,5,0,1,0,0.7,0,0
T100204,CUST6414,2023-12-12 10:25:00,74.6,Health,NetBanking,Desktop,Chennai,0,181,348.96,1644,No,0,0.2138,0,10,1,0,0,4.5,0,0
T100205,CUST2097,2023-10-21 13:19:00,0.74,Food,NetBanking,Desktop,Mumbai,0,68,369.06,1837,No,0,0.002,0,13,5,0,1,5.03,0,0
T100206,CUST1275,2023-11-11 06:37:00,8.56,Health,Credit Card,POS,Bengaluru,0,74,366.19,242,No,0,0.0234,0,6,5,0,1,0.66,0,0
T100207,CUST8197,2023-12-03 13:56:00,87.13,Health,UPI,Mobile,Delhi,1,99,468.75,1582,No,0,0.1859,0,13,6,0,1,4.33,0,1
T100208,CUST8499,2023-07-03 14:07:00,0.41,Utilities,NetBanking,POS,Chennai,0,117,126.24,1034,No,0,0.0032,0,14,0,0,0,2.83,0,0
T100209,CUST3856,2023-11-30 20:33:00,14.03,Utilities,NetBanking,POS,Hyderabad,0,137,142.38,1399,No,0,0.0985,0,20,3,0,0,3.83,0,0
T100210,CUST5517,2023-10-09 15:20:00,63.66,Grocery,Credit Card,Mobile,Mumbai,0,179,56.16,448,No,0,1.1335,0,15,0,0,0,1.23,0,0
T100211,CUST4511,2023-05-11 10:36:00,94.19,Health,Credit Card,Desktop,Kolkata,0,176,300.37,1816,No,0,0.3136,0,10,3,0,0,4.97,0,0
T100212,CUST7566,2023-05-02 11:31:00,84.44,Fashion,Credit Card,Mobile,Kolkata,0,177,203.64,1905,No,0,0.4147,0,11,1,0,0,5.22,0,0
T100213,CUST2864,2023-09-02 01:03:00,20.32,Grocery,UPI,Mobile,Mumbai,0,146,253.14,1137,No,1,0.0803,0,1,5,1,1,3.11,0,0
T100214,CUST2359,2023-10-11 00:14:00,99.63,Food,NetBanking,Mobile,Chennai,0,138,93.21,948,No,0,1.0689,0,0,2,1,0,2.6,0,0
T100215,CUST7358,2023-09-16 19:44:00,21.67,Entertainment,Debit Card,POS,Pune,1,115,328.04,1250,No,1,0.0661,0,19,5,0,1,3.42,0,1
T100216,CUST2591,2023-08-09 13:06:00,31.49,Fashion,Debit Card,Mobile,Delhi,0,54,313.32,806,No,0,0.1005,0,13,2,0,0,2.21,0,0
T100217,CUST7815,2024-02-03 15:02:00,109.79,Electronics,NetBanking,Mobile,Hyderabad,0,79,139.74,1583,No,0,0.7857,0,15,5,0,1,4.33,0,0
T100218,CUST9660,2023-02-08 06:41:00,83.9,Travel,NetBanking,Mobile,Delhi,0,15,238.05,250,No,0,0.3524,0,6,2,0,0,0.68,0,0
T100219,CUST7898,2023-02-14 16:32:00,151.36,Food,NetBanking,Desktop,Delhi,0,139,448.21,1896,No,0,0.3377,0,16,1,0,0,5.19,0,0
T100220,CUST4229,2024-01-08 08:00:00,85.75,Food,NetBanking,Desktop,Chennai,0,168,389.01,1800,No,0,0.2204,0,8,0,0,0,4.93,0,0
T100221,CUST5860,2023-11-17 13:52:00,67.2,Food,UPI,Desktop,Hyderabad,0,118,121.2,205,No,0,0.5545,0,13,4,0,0,0.56,0,0
T100222,CUST8215,2023-03-25 07:28:00,7.87,Fashion,Debit Card,Desktop,Chennai,0,112,440.64,613,No,0,0.0179,0,7,5,0,1,1.68,0,0
T100223,CUST3148,2023-01-14 20:42:00,36.67,Electronics,PayPal,POS,Chennai,0,106,42.98,1656,No,0,0.8532,0,20,5,0,1,4.53,0,0
T100224,CUST5486,2023-12-06 06:28:00,24.65,Entertainment,Debit Card,POS,Pune,0,105,212.82,1375,No,0,0.1158,0,6,2,0,0,3.76,0,0
T100225,CUST6535,2023-07-05 03:15:00,22.38,Grocery,Debit Card,Mobile,Mumbai,0,47,49.26,564,Yes,0,0.4543,0,3,2,1,0,1.54,1,0
T100226,CUST7532,2023-07-11 19:51:00,288.98,Utilities,Credit Card,POS,Kolkata,0,118,462.86,754,No,0,0.6243,1,19,1,0,0,2.06,0,0
T100227,CUST7168,2023-10-09 16:14:00,39.95,Electronics,NetBanking,Desktop,Pune,0,126,29.94,1447,No,0,1.3343,0,16,0,0,0,3.96,0,0
T100228,CUST6111,2023-11-17 18:12:00,178.08,Fashion,NetBanking,Mobile,Kolkata,0,148,84.11,1859,No,0,2.1172,0,18,4,0,0,5.09,0,0
T100229,CUST4828,2023-07-03 16:16:00,79.79,Food,NetBanking,Mobile,Pune,0,98,458.37,1693,No,0,0.1741,0,16,0,0,0,4.64,0,0
T100230,CUST1325,2023-05-02 14:52:00,126.71,Travel,Credit Card,Desktop,Chennai,0,150,295.26,1624,No,0,0.4291,0,14,1,0,0,4.45,0,0
T100231,CUST6576,2023-06-12 19:55:00,55.87,Food,UPI,Desktop,Pune,0,48,399.64,353,No,0,0.1398,0,19,0,0,0,0.97,0,0
T100232,CUST8641,2023-06-20 00:47:00,68.81,Grocery,UPI,Desktop,Kolkata,1,82,18.04,114,No,1,3.8143,0,0,1,1,0,0.31,0,1
T100233,CUST1503,2023-05-01 19:45:00,54.26,Health,PayPal,POS,Pune,0,16,215.36,1049,No,0,0.252,0,19,0,0,0,2.87,0,0
T100234,CUST4462,2023-12-05 10:19:00,17.38,Travel,UPI,Mobile,Bengaluru,0,133,492.39,1794,No,0,0.0353,0,10,1,0,0,4.91,0,0
T100235,CUST1110,2023-10-15 03:02:00,102.54,Food,UPI,Desktop,Hyderabad,0,193,294.11,916,No,0,0.3486,0,3,6,1,1,2.51,0,0
T100236,CUST7848,2023-04-28 23:44:00,26.37,Entertainment,NetBanking,Mobile,Mumbai,0,74,426.34,1480,No,0,0.0619,0,23,4,0,0,4.05,0,0
T100237,CUST6375,2023-07-14 22:25:00,1.97,Travel,Debit Card,Mobile,Kolkata,0,21,482.14,1321,No,0,0.0041,0,22,4,0,0,3.62,0,0
T100238,CUST6255,2023-08-06 10:36:00,82.96,Health,UPI,POS,Hyderabad,0,61,345.67,141,No,0,0.24,0,10,6,0,1,0.39,0,0
T100239,CUST3364,2024-02-02 06:25:00,15.59,Utilities,UPI,Mobile,Mumbai,0,183,170.54,657,No,0,0.0914,0,6,4,0,0,1.8,0,0
T100240,CUST2663,2023-09-22 03:58:00,225.69,Electronics,Credit Card,Desktop,Bengaluru,0,24,161.22,978,No,0,1.3999,0,3,4,1,0,2.68,0,0
T100241,CUST7253,2023-12-26 18:57:00,246.2,Fashion,PayPal,Desktop,Chennai,0,23,44.93,779,No,0,5.4796,1,18,1,0,0,2.13,0,0
T100242,CUST8521,2023-10-17 00:47:00,197.08,Utilities,Credit Card,Mobile,Kolkata,0,87,219.61,1451,No,1,0.8974,0,0,1,1,0,3.97,0,0
T100243,CUST2184,2023-10-30 05:57:00,36.98,Food,NetBanking,Mobile,Mumbai,0,139,458.54,81,No,0,0.0806,0,5,0,1,0,0.22,0,0
T100244,CUST2827,2023-01-17 15:48:00,1.25,Grocery,Debit Card,POS,Mumbai,0,175,244.25,113,No,0,0.0051,0,15,1,0,0,0.31,0,0
T100245,CUST4652,2023-04-15 08:12:00,210.84,Electronics,PayPal,Desktop,Mumbai,0,2,456.39,1676,Yes,0,0.462,0,8,5,0,1,4.59,1,0
T100246,CUST5462,2023-09-26 11:28:00,44.72,Utilities,Credit Card,Desktop,Bengaluru,0,198,410.4,741,No,0,0.109,0,11,1,0,0,2.03,0,0
T100247,CUST8843,2023-12-29 21:25:00,272.07,Food,UPI,Mobile,Hyderabad,0,53,492.25,760,No,0,0.5527,1,21,4,0,0,2.08,0,0
T100248,CUST7446,2023-02-20 23:51:00,265.1,Electronics,UPI,Mobile,Bengaluru,0,139,474.37,770,No,0,0.5588,1,23,0,0,0,2.11,0,0
T100249,CUST3751,2023-05-28 23:04:00,153.39,Utilities,PayPal,Mobile,Mumbai,0,15,356.18,858,No,0,0.4307,0,23,6,0,1,2.35,0,0
T100250,CUST1036,2023-02-08 13:22:00,27.9,Grocery,UPI,Desktop,Pune,0,140,436.9,454,No,0,0.0639,0,13,2,0,0,1.24,0,0
T100251,CUST9258,2023-10-16 13:21:00,38.9,Food,Credit Card,Mobile,Mumbai,1,122,376.56,1074,No,0,0.1033,0,13,0,0,0,2.94,0,1
T100252,CUST6800,2023-07-30 21:37:00,152.38,Health,Credit Card,POS,Pune,0,123,354.66,1741,No,0,0.4297,0,21,6,0,1,4.77,0,0
T100253,CUST1016,2023-02-17 17:07:00,30.49,Health,UPI,POS,Chennai,1,164,360.62,85,No,0,0.0845,0,17,4,0,0,0.23,0,1
T100254,CUST1806,2023-12-29 17:09:00,14.86,Grocery,UPI,Mobile,Bengaluru,0,92,363.31,1344,No,0,0.0409,0,17,4,0,0,3.68,0,0
T100255,CUST1983,2023-12-13 04:09:00,65.1,Travel,NetBanking,POS,Pune,0,23,195.92,841,Yes,0,0.3323,0,4,2,1,0,2.3,1,0
T100256,CUST8208,2023-04-24 15:33:00,220.1,Grocery,Debit Card,POS,Bengaluru,0,155,217.55,836,No,0,1.0117,0,15,0,0,0,2.29,0,0
T100257,CUST7071,2023-02-22 14:32:00,95.27,Travel,PayPal,POS,Delhi,0,88,154.09,1038,No,0,0.6183,0,14,2,0,0,2.84,0,0
T100258,CUST3777,2023-08-05 08:44:00,67.53,Food,Credit Card,POS,Hyderabad,0,142,82.65,684,No,0,0.8171,0,8,5,0,1,1.87,0,0
T100259,CUST8697,2023-07-09 00:38:00,8.18,Utilities,PayPal,POS,Delhi,0,182,234.64,1036,No,1,0.0349,0,0,6,1,1,2.84,0,0
T100260,CUST7302,2023-12-10 13:31:00,76.36,Travel,NetBanking,Desktop,Pune,0,99,450.98,937,No,0,0.1693,0,13,6,0,1,2.57,0,0
T100261,CUST6250,2023-05-15 04:10:00,368.85,Food,Credit Card,Mobile,Delhi,0,27,329.12,1426,No,1,1.1207,1,4,0,1,0,3.9,0,0
T100262,CUST7728,2023-10-25 14:47:00,12.07,Food,NetBanking,POS,Kolkata,0,21,37.53,1791,No,0,0.3216,0,14,2,0,0,4.9,0,0
T100263,CUST1957,2023-05-21 01:46:00,58.44,Entertainment,NetBanking,Mobile,Hyderabad,0,49,407.49,37,No,0,0.1434,0,1,6,1,1,0.1,0,0
T100264,CUST3094,2023-08-01 05:29:00,167.89,Fashion,UPI,POS,Pune,0,190,468.35,153,No,1,0.3585,0,5,1,1,0,0.42,0,0
T100265,CUST7749,2023-08-18 04:37:00,108.0,Food,PayPal,Desktop,Chennai,0,44,416.42,1811,No,0,0.2594,0,4,4,1,0,4.96,0,0
T100266,CUST3974,2023-11-06 21:22:00,95.53,Travel,PayPal,Desktop,Chennai,0,44,366.5,1154,No,0,0.2607,0,21,0,0,0,3.16,0,0
T100267,CUST4792,2023-10-03 03:01:00,96.98,Fashion,UPI,POS,Hyderabad,0,128,83.56,1019,No,0,1.1606,0,3,1,1,0,2.79,0,0
T100268,CUST8944,2023-02-23 05:41:00,35.64,Fashion,PayPal,POS,Hyderabad,0,189,181.01,864,No,1,0.1969,0,5,3,1,0,2.37,0,0
T100269,CUST5596,2024-01-21 07:49:00,27.8,Food,UPI,POS,Pune,0,170,286.99,1915,No,0,0.0969,0,7,6,0,1,5.24,0,0
T100270,CUST6969,2023-03-09 09:23:00,132.59,Grocery,Credit Card,Desktop,Bengaluru,0,23,47.66,1146,No,0,2.782,0,9,3,0,0,3.14,0,0
T100271,CUST7680,2023-03-07 09:45:00,132.91,Grocery,NetBanking,Desktop,Kolkata,0,129,62.07,1438,No,0,2.1413,0,9,1,0,0,3.94,0,0
T100272,CUST8834,2023-06-03 21:12:00,161.44,Health,NetBanking,Mobile,Pune,0,125,467.78,795,No,0,0.3451,0,21,5,0,1,2.18,0,0
T100273,CUST1271,2023-02-07 19:39:00,195.57,Fashion,PayPal,Desktop,Bengaluru,0,36,354.32,1133,No,0,0.552,0,19,1,0,0,3.1,0,0
T100274,CUST7429,2023-03-20 10:09:00,57.29,Food,Debit Card,POS,Bengaluru,0,55,144.79,1351,No,0,0.3957,0,10,0,0,0,3.7,0,0
T100275,CUST3271,2023-11-01 15:35:00,55.69,Entertainment,NetBanking,Mobile,Bengaluru,0,110,170.41,60,No,0,0.3268,0,15,2,0,0,0.16,0,0
T100276,CUST6214,2023-04-27 01:11:00,128.08,Grocery,UPI,Desktop,Pune,0,16,198.37,407,No,1,0.6457,0,1,3,1,0,1.11,0,0
T100277,CUST4287,2023-08-22 04:43:00,83.98,Entertainment,Debit Card,Desktop,Mumbai,0,89,46.78,359,No,0,1.7952,0,4,1,1,0,0.98,0,0
T100278,CUST2451,2023-05-06 14:40:00,96.84,Food,Debit Card,POS,Mumbai,0,18,372.2,1979,No,0,0.2602,0,14,5,0,1,5.42,0,0
T100279,CUST2846,2024-02-04 08:15:00,127.09,Food,NetBanking,Mobile,Chennai,0,38,96.65,1352,No,0,1.315,0,8,6,0,1,3.7,0,0
T100280,CUST7941,2023-02-19 23:47:00,176.59,Utilities,NetBanking,Desktop,Mumbai,0,195,404.51,311,No,0,0.4366,0,23,6,0,1,0.85,0,0
T100281,CUST8399,2023-10-04 06:57:00,33.0,Fashion,NetBanking,Desktop,Mumbai,0,20,424.48,1065,No,0,0.0777,0,6,2,0,0,2.92,0,0
T100282,CUST8893,2024-01-01 08:18:00,37.67,Utilities,UPI,POS,Bengaluru,0,19,322.83,668,No,0,0.1167,0,8,0,0,0,1.83,0,0
T100283,CUST7825,2023-01-07 05:07:00,7.9,Entertainment,Debit Card,Mobile,Bengaluru,0,13,387.23,901,No,1,0.0204,0,5,5,1,1,2.47,0,0
T100284,CUST8585,2023-08-31 14:26:00,69.07,Utilities,PayPal,Mobile,Hyderabad,0,17,94.2,728,No,0,0.7332,0,14,3,0,0,1.99,0,0
T100285,CUST9616,2023-11-27 14:20:00,2.93,Health,UPI,Mobile,Bengaluru,0,30,292.21,98,No,0,0.01,0,14,0,0,0,0.27,0,0
T100286,CUST8015,2023-11-08 06:27:00,50.13,Fashion,Credit Card,Mobile,Pune,0,43,341.63,870,No,0,0.1467,0,6,2,0,0,2.38,0,0
T100287,CUST7060,2023-11-29 03:08:00,62.58,Electronics,NetBanking,POS,Hyderabad,0,48,334.16,1576,No,0,0.1873,0,3,2,1,0,4.31,0,0
T100288,CUST8619,2023-11-29 07:47:00,27.01,Utilities,Debit Card,Desktop,Kolkata,0,43,67.47,1868,No,0,0.4003,0,7,2,0,0,5.11,0,0
T100289,CUST9513,2023-10-04 04:13:00,71.49,Entertainment,UPI,Desktop,Hyderabad,0,93,178.75,52,No,0,0.3999,0,4,2,1,0,0.14,0,0
T100290,CUST7257,2023-08-11 21:32:00,2.48,Grocery,Credit Card,Mobile,Mumbai,0,114,169.27,366,No,0,0.0147,0,21,4,0,0,1.0,0,0
T100291,CUST1418,2023-04-08 07:17:00,3.05,Grocery,UPI,Mobile,Bengaluru,0,66,290.54,456,No,0,0.0105,0,7,5,0,1,1.25,0,0
T100292,CUST3048,2023-09-16 09:27:00,138.35,Grocery,UPI,Mobile,Mumbai,0,119,384.97,874,No,0,0.3594,0,9,5,0,1,2.39,0,0
T100293,CUST8599,2023-05-16 20:37:00,35.73,Travel,PayPal,Desktop,Bengaluru,0,53,289.59,238,No,0,0.1234,0,20,1,0,0,0.65,0,0
T100294,CUST5482,2023-05-21 03:55:00,10.87,Food,PayPal,Desktop,Mumbai,0,72,379.87,244,No,0,0.0286,0,3,6,1,1,0.67,0,0
T100295,CUST8928,2023-05-10 14:49:00,59.09,Fashion,UPI,Mobile,Kolkata,0,78,58.49,664,No,0,1.0103,0,14,2,0,0,1.82,0,0
T100296,CUST7035,2023-07-04 14:44:00,117.57,Grocery,Credit Card,POS,Mumbai,0,162,440.29,452,Yes,1,0.267,0,14,1,0,0,1.24,1,0
T100297,CUST1019,2023-01-03 15:07:00,19.45,Electronics,Debit Card,Desktop,Mumbai,0,74,272.94,102,Yes,0,0.0713,0,15,1,0,0,0.28,1,0
T100298,CUST6107,2023-04-25 23:57:00,78.02,Grocery,Debit Card,Desktop,Pune,0,72,28.37,1775,No,0,2.7501,0,23,1,0,0,4.86,0,0
T100299,CUST2684,2023-06-10 08:05:00,7.14,Health,NetBanking,Mobile,Kolkata,0,199,325.17,852,No,0,0.022,0,8,5,0,1,2.33,0,0
T100300,CUST5888,2023-08-16 09:01:00,4.25,Food,NetBanking,POS,Chennai,0,13,263.5,815,No,0,0.0161,0,9,2,0,0,2.23,0,0
T100301,CUST6977,2024-02-18 18:20:00,60.63,Entertainment,Debit Card,Mobile,Kolkata,1,184,117.98,1659,No,0,0.5139,0,18,6,0,1,4.54,0,1
T100302,CUST3293,2023-07-21 09:54:00,62.23,Food,UPI,Mobile,Mumbai,0,59,384.57,967,Yes,0,0.1618,0,9,4,0,0,2.65,1,0
T100303,CUST1484,2023-05-01 16:31:00,81.16,Utilities,UPI,POS,Delhi,0,32,467.45,1801,No,0,0.1736,0,16,0,0,0,4.93,0,0
T100304,CUST9094,2023-04-19 06:11:00,103.6,Entertainment,PayPal,POS,Delhi,0,83,168.11,1719,No,0,0.6163,0,6,2,0,0,4.71,0,0
T100305,CUST8185,2024-01-15 04:57:00,297.88,Entertainment,PayPal,POS,Delhi,1,120,252.02,1327,No,0,1.182,1,4,0,1,0,3.63,0,1
T100306,CUST1938,2024-01-09 05:44:00,58.1,Utilities,NetBanking,Desktop,Pune,0,54,72.81,1778,No,0,0.798,0,5,1,1,0,4.87,0,0
T100307,CUST6256,2023-11-11 21:59:00,31.2,Fashion,Debit Card,Mobile,Hyderabad,0,2,465.6,1693,No,0,0.067,0,21,5,0,1,4.64,0,0
T100308,CUST7850,2023-05-10 05:14:00,126.85,Utilities,UPI,Desktop,Mumbai,0,118,166.21,1286,No,0,0.7632,0,5,2,1,0,3.52,0,0
T100309,CUST2355,2024-01-15 14:01:00,25.27,Travel,Debit Card,POS,Kolkata,0,37,105.44,1094,No,0,0.2397,0,14,0,0,0,3.0,0,0
T100310,CUST4668,2024-02-01 22:04:00,46.24,Entertainment,Credit Card,Desktop,Delhi,0,97,244.43,1991,No,0,0.1892,0,22,3,0,0,5.45,0,0
T100311,CUST2032,2023-12-31 00:51:00,6.54,Entertainment,Debit Card,POS,Pune,0,103,31.21,318,No,0,0.2095,0,0,6,1,1,0.87,0,0
T100312,CUST5987,2023-06-21 06:04:00,2.05,Utilities,Credit Card,POS,Hyderabad,0,114,133.89,584,No,0,0.0153,0,6,2,0,0,1.6,0,0
T100313,CUST6238,2023-12-25 06:57:00,262.99,Fashion,PayPal,Mobile,Delhi,0,161,43.15,1323,No,0,6.0948,1,6,0,0,0,3.62,0,0
T100314,CUST6750,2023-06-16 19:52:00,144.62,Grocery,PayPal,Mobile,Bengaluru,0,1,72.41,468,No,0,1.9972,0,19,4,0,0,1.28,0,0
T100315,CUST9052,2023-01-31 08:32:00,95.25,Health,NetBanking,Mobile,Chennai,0,128,64.96,1367,No,0,1.4663,0,8,1,0,0,3.74,0,0
T100316,CUST1803,2023-01-21 13:05:00,42.07,Electronics,Debit Card,Desktop,Mumbai,0,103,437.49,1563,No,0,0.0962,0,13,5,0,1,4.28,0,0
T100317,CUST1815,2023-06-27 19:53:00,15.22,Fashion,Debit Card,Mobile,Chennai,1,156,465.91,1447,No,0,0.0327,0,19,1,0,0,3.96,0,1
T100318,CUST5875,2023-11-22 10:29:00,13.61,Travel,Credit Card,POS,Chennai,0,145,242.52,57,No,0,0.0561,0,10,2,0,0,0.16,0,0
T100319,CUST3805,2023-05-02 12:39:00,23.04,Fashion,PayPal,Mobile,Bengaluru,0,57,318.9,299,No,0,0.0722,0,12,1,0,0,0.82,0,0
T100320,CUST5627,2023-02-23 17:10:00,63.74,Food,Credit Card,Desktop,Bengaluru,0,70,350.99,1520,No,0,0.1816,0,17,3,0,0,4.16,0,0
T100321,CUST6405,2023-10-07 12:47:00,100.31,Grocery,PayPal,Mobile,Bengaluru,0,180,201.74,1975,No,0,0.4972,0,12,5,0,1,5.41,0,0
T100322,CUST5947,2023-04-06 16:03:00,86.35,Grocery,Credit Card,Mobile,Hyderabad,0,44,191.4,103,No,0,0.4511,0,16,3,0,0,0.28,0,0
T100323,CUST5747,2023-02-22 04:54:00,26.27,Entertainment,PayPal,Mobile,Delhi,0,175,341.03,1710,No,0,0.077,0,4,2,1,0,4.68,0,0
